"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1930544704489468176","Thu Jun 05 08:38:20 +0000 2025","0","Gue jadi keinget penjelasan dosen gue dulu. Makanya perempuan tuh banyak yang cepat mengalami osteoporosis apalagi setelah hamil","1930544708243390743","","gaksukacabe","in","","0","0","0","https://x.com/undefined/status/1930544708243390743","1387067000837394433",
"1930544469255876975","Thu Jun 05 08:37:23 +0000 2025","0","Former secretary of Iran's security council Shamkhani says that in the proposal for a nuclear agreement US dosen't not even mention lifting sanctions which is a fundamental issue for Teheran","1930544469255876975","","","en","","0","0","0","https://x.com/undefined/status/1930544469255876975","47969711",
"1930532031697686851","Thu Jun 05 08:36:29 +0000 2025","0","@Chala_kyun Dosen w malah liburan ke Bali Semoga ga tiba2 naik haji","1930544240100299149","","Chala_kyun","in","","0","1","0","https://x.com/undefined/status/1930544240100299149","1225225257117552640",
"1930301268746219742","Thu Jun 05 08:36:21 +0000 2025","0","@AntiLeftMemes He has a degree in liberal arts dosen t he lol","1930544208600854559","","AntiLeftMemes","en","","0","0","0","https://x.com/undefined/status/1930544208600854559","1890495508436672512",
"1930543940371202451","Thu Jun 05 08:35:17 +0000 2025","0"," English Vinglish diputar pada 5.06.25 di USU dihadiri oleh 47 mahasiswa dan dosen mereka. Kisah yang kuat tentang bahasa kepercayaan diri &amp; penemuan jati diri bagian dari kerja sama budaya CG India Medan. 🇮🇳🇮🇩 #mitraselamanya #moviescreening #Indianfilm","1930543940371202451","","","in","","0","0","0","https://x.com/undefined/status/1930543940371202451","3957930012",
"1930543904912478553","Thu Jun 05 08:35:09 +0000 2025","1","Definisi dibangunkan Tuhan ga tau kalo ada kelas jam set 3 tiba2 aja kebangun set 3. Mana langsung ditanya dosen padal baru masuk","1930543904912478553","","","in","","0","0","0","https://x.com/undefined/status/1930543904912478553","1476203752407257089",
"1930521337254252788","Thu Jun 05 08:34:59 +0000 2025","0","@sunib_fess jarang sih paling banyak di sem 1 kyk 3x gitu klo sem 2 baru sekali doang. tbtb dosen batalin tengah jalan untungnya bisa muter balik. biasanya dikasih tau di forumm","1930543864995352925","","sunib_fess","in","","0","0","0","https://x.com/undefined/status/1930543864995352925","1803499576688787457",
"1930513106272498168","Thu Jun 05 08:34:12 +0000 2025","0","@dinnsummentai yg dosen yg mana deh","1930543665971343486","","dinnsummentai","in","","0","0","0","https://x.com/undefined/status/1930543665971343486","1486365450300981250",
"1930535249957867946","Thu Jun 05 08:33:44 +0000 2025","0","@rotitawarberry salah dosen","1930543550049223042","","rotitawarberry","in","","0","0","0","https://x.com/undefined/status/1930543550049223042","1579695457843888128",
"1930524701430067504","Thu Jun 05 08:33:30 +0000 2025","0","@nurfi220 Itu sih dosen yg tenang","1930543489038815459","","nurfi220","in","","0","0","0","https://x.com/undefined/status/1930543489038815459","1298291247845498880",
"1930543397766590912","Thu Jun 05 08:33:08 +0000 2025","0","ternyata capek ya ngejar dosen minta approval gt huhh udah bukan mahasiswa baru masuk lg ak skrg ‍↕️","1930543397766590912","","","in","","0","0","0","https://x.com/undefined/status/1930543397766590912","1026001102779559938",
"1926799287997940173","Thu Jun 05 08:31:59 +0000 2025","0","@haokaenoi sebenrnya seru yak punya dosen supportif tapi jadi harus satsetttt ","1930543107109802474","","haokaenoi","in","","0","0","0","https://x.com/undefined/status/1930543107109802474","1892200759116365824",
"1930542994341691482","Thu Jun 05 08:31:51 +0000 2025","0","kerja sama dalam penelitian dan pengembangan komik digital berbahasa Banjar. Tim dosen peneliti dari ULM itu memanfaatkan aplikasi SILAKSA untuk mencari narahubung dan memahami program kegiatan serta produk yang dihasilkan oleh Balai Bahasa Provinsi Kalimantan Selatan.","1930543074201243937","","balaibhskalsel","in","","0","1","0","https://x.com/undefined/status/1930543074201243937","700676990722924544",
"1930542994341691482","Thu Jun 05 08:31:32 +0000 2025","0","Halo #Sobat Bahasa! Kepala Balai Bahasa Provinsi Kalimantan Selatan didampingi Kasubbag Umum menerima kunjungan para dosen peneliti dari FKIP Universitas Lambung Mangkurat pada Rabu 4 Juni 2025. Kunjungan bertujuan memperoleh masukan dan wawasan baru serta menjajaki potensi https://t.co/D96qDy2IUL","1930542994341691482","https://pbs.twimg.com/ext_tw_video_thumb/1930542933406846976/pu/img/Yec8r_LWUmX-k_c-.jpg","","in","","0","1","0","https://x.com/undefined/status/1930542994341691482","700676990722924544",
"1930542783389159676","Thu Jun 05 08:30:41 +0000 2025","0","baru bgun otak masih buffering tiba tiba ditanya dosen damn menjawab dengan asbun","1930542783389159676","","","in","","0","0","0","https://x.com/undefined/status/1930542783389159676","1291347188811886592",
"1930542406325370994","Thu Jun 05 08:29:12 +0000 2025","0","Penerimaan Mahasiswa Baru Program Beasiswa Pendidikan Doktor untuk Dosen Indonesia (PDDI) https://t.co/yX0veJtKCY #Unand #FTeknik https://t.co/000y1Mleeo","1930542406325370994","https://pbs.twimg.com/media/GsqqFStagAAS4We.jpg","","in","","1","0","0","https://x.com/undefined/status/1930542406325370994","1733552868",
"1930178607458201821","Thu Jun 05 08:29:12 +0000 2025","0","@bluwbelli Adanya wali dosen.","1930542406203498870","","bluwbelli","in","","0","0","0","https://x.com/undefined/status/1930542406203498870","1882312764179505152",
"1930540369454026766","Thu Jun 05 08:28:09 +0000 2025","0","terima kasih dosen sudah berusaha keras untuk melindungi perasaan saya walaupun pada kenyataannya tulisan ini tidak jauh berbeda dari tugas menulis huruf latin anak kelas 1 SD ","1930542142096850982","","regardsdrager","in","","0","0","0","https://x.com/undefined/status/1930542142096850982","1088615471614574592",
"1930493799136170029","Thu Jun 05 08:27:23 +0000 2025","0","@suckabirus beda dosen tpi smua dosen rpb nih agak ","1930541949775471072","","suckabirus","in","","0","1","0","https://x.com/undefined/status/1930541949775471072","1001818416016080898",
"1929497394099478856","Thu Jun 05 08:27:03 +0000 2025","0","@iamnotbreaze @ParlayPicasso_ @BonoOrthodox Why Dosen t that show in their DNA?","1930541865616408906","","iamnotbreaze","en","","0","1","0","https://x.com/undefined/status/1930541865616408906","1445750748667518999",
"1930490714103992652","Thu Jun 05 08:26:01 +0000 2025","0","@sundastruggle Aing bete aing ngomong kieu hareupeun dosen jeung himpunan ITB teu diwaro nya enya rarusak https://t.co/mfkQSLj6SX","1930541605112676418","","sundastruggle","in","","0","0","0","https://x.com/undefined/status/1930541605112676418","1880935666013642752",
"1930541548841910767","Thu Jun 05 08:25:47 +0000 2025","0","Dekan FHIS Undiksha menjadi Narasumber pada Pelatihan PEKERTI untuk Dosen Eksternal Undiksha 2025 https://t.co/ZrIjMwYR80","1930541548841910767","","","in","","0","0","0","https://x.com/undefined/status/1930541548841910767","1534755201411735552",
"1930534384006025519","Thu Jun 05 08:25:25 +0000 2025","0","@ming_minghyukie Ada dosen rese wi?","1930541455623504167","","ming_minghyukie","ht","","0","0","0","https://x.com/undefined/status/1930541455623504167","2651741899",
"1930541412971385212","Thu Jun 05 08:25:15 +0000 2025","1","dosen gue unik banget ngehapus file UAS gue hshshshs","1930541412971385212","","","in","","0","0","0","https://x.com/undefined/status/1930541412971385212","1773222111252979712",
"1930541371808755731","Thu Jun 05 08:25:05 +0000 2025","2","ini masuk akal. pantesan kami dulu banyak yang kuntet.","1930541371808755731","","","in","","0","0","0","https://x.com/undefined/status/1930541371808755731","1901591046",
"1930541069650759714","Thu Jun 05 08:23:53 +0000 2025","0","YA ALLAH UDH MULAI DICARI DOSEN","1930541069650759714","","","in","","0","0","0","https://x.com/undefined/status/1930541069650759714","957599632669880322",
"1930540989216702576","Thu Jun 05 08:23:34 +0000 2025","0","Pak bu dosen kalo udah di kasih project akhir semester yg susah gausah di kasih tugas harian juga dong ak maw liat sapi di sembelih juga ihh gamau liat laptop terozzz","1930540989216702576","","","in","","0","0","0","https://x.com/undefined/status/1930540989216702576","1255498605806444551",
"1930538329587519612","Thu Jun 05 08:13:00 +0000 2025","0","anjir lg power nap malah kegep dosen ","1930538329587519612","","","in","","0","0","0","https://x.com/undefined/status/1930538329587519612","715065063556521984",
"1930521337254252788","Thu Jun 05 08:10:31 +0000 2025","0","@sunib_fess tergantung jurusan si nder klo jurusannya dosen nya yg sibuk gitu pasti ada aja","1930537706737820014","","sunib_fess","in","","0","0","0","https://x.com/undefined/status/1930537706737820014","1613083079559774209",
"1929875472609169630","Thu Jun 05 08:10:04 +0000 2025","0","@hermosavidanour Kan ada angket penilaian dosen nah klik semua itu tidak bagus","1930537593881645251","","hermosavidanour","in","","0","0","0","https://x.com/undefined/status/1930537593881645251","1576899198988926977",
"1930537364386156659","Thu Jun 05 08:09:09 +0000 2025","0","bisa gak si dosen yang demen ngasi tugas bikin essay beribu ribu kata deadline nya jam 4 sore tapi baru ngasih tau jam 1 siang musnah aja","1930537364386156659","","","in","","0","0","0","https://x.com/undefined/status/1930537364386156659","1240279651877965824",
"1930462296809320792","Thu Jun 05 08:07:44 +0000 2025","0","@on_two3 Berani banget ini mah mahasiswanya minta olahin data ke dosen kocak.","1930537007731835008","","on_two3","in","","0","1","0","https://x.com/undefined/status/1930537007731835008","1011971495864590336",
"1930536931106124211","Thu Jun 05 08:07:26 +0000 2025","1","my papa my hero is real ternyata papaku super sweet melebihi apapun waktu aku sempro dari mulai sampe selesai papaku full doain aku nge alfatihah in aku sejam non stop dan the poewr of doa mama papa dosen pengujiku yang terkenal killer bener bener lembut banget di hari itu","1930536931106124211","","","in","","0","0","0","https://x.com/undefined/status/1930536931106124211","1198273824665432064",
"1930501603343139313","Thu Jun 05 08:07:00 +0000 2025","0","@tanyakanrl Animasi design...baikny konsul ke kating atau dosen ya. Klo setahuku yg core AMD dan VGAny harus gede biar kuat ngerender2 dan buka program design/ animasi","1930536819776536638","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1930536819776536638","1693471222183690240",
"1930536757549740319","Thu Jun 05 08:06:45 +0000 2025","0","GOBLOK PLEASE SEND HELP ga sengaja ngirim kucing melet ke pinterest dosen aku gabisa ditarik","1930536757549740319","","","in","","0","0","0","https://x.com/undefined/status/1930536757549740319","1763920248372330496",
"1930493569107710077","Thu Jun 05 08:06:20 +0000 2025","0","@Dosen_Genosse @luxx1910 Ne gibt auch mit 6 Farben.","1930536651492618542","","Dosen_Genosse","de","","0","0","0","https://x.com/undefined/status/1930536651492618542","1246257094883446785",
"1930459210514383040","Thu Jun 05 08:06:09 +0000 2025","0","@yappingfess Tergantung dosen. Gw kadang dapat tugas yang harus hari itu juga. Tapi pernah juga dapat yang dikumpulkan di akhir semester alias tugas besar. ","1930536606748012581","","yappingfess","in","","0","0","0","https://x.com/undefined/status/1930536606748012581","1362893620815142914",
"1930536527270130056","Thu Jun 05 08:05:50 +0000 2025","0","Pak dosen dan mahasiswa semester akhirnya https://t.co/2erEq1QUbc","1930536527270130056","https://pbs.twimg.com/amplify_video_thumb/1930507083218313216/img/NqBNnxbDlm_oavI_.jpg","","in","","0","0","0","https://x.com/undefined/status/1930536527270130056","1645438717086273537",
"1930535515989909635","Thu Jun 05 08:05:45 +0000 2025","0","@tteokkies8 chat dosen udah pake emot belum? ","1930536508005736572","","tteokkies8","in","","0","0","0","https://x.com/undefined/status/1930536508005736572","1410429084438388739",
"1930096131608047660","Thu Jun 05 08:05:38 +0000 2025","0","@shinobusshi @ardisatriawan Beliau memang dosen segala urusan. Mulai dari ilmu pemerintahan hubungan internasional (Sverre si Bule Denmark) sampai ekonomi dan UMKM dibahas semua.","1930536478469460176","","shinobusshi","in","","0","0","0","https://x.com/undefined/status/1930536478469460176","1322049628796153856",
"1930536434483830971","Thu Jun 05 08:05:28 +0000 2025","0","Masak aku habis chat dosen dengan awalan 'oiya pak bla bla bla(menanyakan perihal yg sgt penting)' BROWWWWWWW EMANG KITA SETONGKRONGAN??? MALU TO THE BONE. MANA GA DIBALES LAGI. DAN AKU BARU SADAR SEKARANG PADAHAL CHATNYA KUKIRIM 3 JAM YG LALU","1930536434483830971","","","in","","0","1","0","https://x.com/undefined/status/1930536434483830971","1546133713297125376",
"1930536415034569191","Thu Jun 05 08:05:23 +0000 2025","1","PUPUT DIROASTING DOSEN MPKT WKWKWKMWMW","1930536415034569191","","","in","","0","0","0","https://x.com/undefined/status/1930536415034569191","1528387112646496256",
"1930536366703804639","Thu Jun 05 08:05:12 +0000 2025","0","Dulu gue teriak2 gini gadenger soalnya gak jatohin @prabowo jadi gaada empati. Liat yg benerin siapa? Ngapain nyalahin pemerintah org mereka pasti benerin. Yang gabakal bener tu jiwa hujat ma nethink warga non 02 doang. Tu si dosen juga kaga respon https://t.co/5ASwA6yxcQ","1930536366703804639","","","in","","0","1","0","https://x.com/undefined/status/1930536366703804639","1880935666013642752",
"1930347918856503665","Thu Jun 05 08:04:45 +0000 2025","1","@sanjjjiii @PokemonGems They're Megas are also my likes. Also the Gigantamax unique Gengar I like too. Jigglypuff dosen't have a Mega evolution anyways. https://t.co/8qBBuYDYdM","1930536253327380715","https://pbs.twimg.com/media/GsqjeytWMAAEon2.jpg","Adam56824757","en","","0","1","0","https://x.com/undefined/status/1930536253327380715","1160540976487833600",
"1930489470718984691","Thu Jun 05 08:03:52 +0000 2025","0","@reysplice bjay itu ketika dosen berfumgsi sesuai fungsinya ","1930536034175001054","","reysplice","in","","0","1","0","https://x.com/undefined/status/1930536034175001054","1798229946017673216",
"1930535285198291087","Thu Jun 05 08:03:14 +0000 2025","0","orang2 skripsian biasany dosen yg jd ujian kl ak malah teknisi labnya HUEK ","1930535875265659370","","issawrawp","in","","0","1","0","https://x.com/undefined/status/1930535875265659370","1897154592686911488",
"1930535841195024391","Thu Jun 05 08:03:06 +0000 2025","10","Bersama dosen paling kiri di Sasindo itu https://t.co/Hixe0yhOhX","1930535841195024391","https://pbs.twimg.com/media/GsqkHeWb0AAbjq_.jpg","","in","","0","0","0","https://x.com/undefined/status/1930535841195024391","1590013161368715264",
"1930408627216470299","Thu Jun 05 08:02:58 +0000 2025","0","@John32370054872 @ThomasWrrld @verysadvikings just saying since he was talking about winning only 7 games that season when Bryce dosen t even have 7 wins in his nfl career","1930535807409848514","","John32370054872","en","","0","0","0","https://x.com/undefined/status/1930535807409848514","1915092573921718272",
"1930535405163847983","Thu Jun 05 08:01:22 +0000 2025","0","Ukt naik pas aku dumel ke dosen dosennya dumel balik lu kira gaji gw ikutan naik? Engga lah 웃","1930535405163847983","","","in","","0","0","0","https://x.com/undefined/status/1930535405163847983","4737372074",
"1930535339929817114","Thu Jun 05 08:01:07 +0000 2025","0","gue tbtb ditawarin dosen skripsinya dikerjain blio tapi dimintain 6jt yg ada gue digeplak nyokap","1930535339929817114","","","in","","0","0","0","https://x.com/undefined/status/1930535339929817114","746546714757128192",
"1930532702647652536","Thu Jun 05 08:00:14 +0000 2025","0","@theycallmeNyai Belum pernah baca karya Tere Liye sih jadi aku ga bisa menilai juga. Itu berdasar pada larangan dosen ku ","1930535119544267137","","theycallmeNyai","in","","0","0","0","https://x.com/undefined/status/1930535119544267137","1143135237641125889",
"1930535078687633894","Thu Jun 05 08:00:08 +0000 2025","0","Dalam kesempatanny Dona juga menyampaikan bahwa KI merupakan aset penting dalam dunia akademik. Hasil riset karya ilmiah dan inovasi mahasiswa maupun dosen memiliki nilai ekonomi dan hukum yang perlu dilindungi secara formal jelas Dona. Kemenkum Jabar Asep Sutandar https://t.co/ebGbRanh0i","1930535094151684492","https://pbs.twimg.com/media/Gsqin_HbYAAr24-.jpg","kemenkumjabar","in","","0","0","0","https://x.com/undefined/status/1930535094151684492","1177725229",
"1930274266010005558","Thu Jun 05 08:00:01 +0000 2025","0","@putrakadua029 @kumisoul Asli sih ktar-ktir disuruh lanjut S3 cepet tapi belum ada calonnya (re: calon proposal) tp tenang aja kak kalau yg ini masih bs dicari. Ada webinar dari dunia dosen buat bantu siapin beasiswa PDDI lumayan bgt buat yang masih galau S3. cek di sini yaa https://t.co/UWWutZww1s https://t.co/sAusEqPdYn","1930535062732497051","https://pbs.twimg.com/media/GsqjX0WbUAAC_H1.jpg","putrakadua029","in","","0","0","0","https://x.com/undefined/status/1930535062732497051","1781640129167441920",
"1930505467827986723","Thu Jun 05 07:59:35 +0000 2025","0","@zzzzzzzakk Berani tok tpi saya ogah.... Kmu yg butuh saya yg suruh ke sana.... Emang kamu siapa om..... Dosen bukan rektor pun bukan lhoo.... Etikanya yg baik dong","1930534956339744903","","zzzzzzzakk","in","","0","1","0","https://x.com/undefined/status/1930534956339744903","1864033493573083136",
"1930534933493145809","Thu Jun 05 07:59:30 +0000 2025","0","https://t.co/5VDGVvRZra | Boost deine Gesundheit mit Vitamin D3 K2 &amp; Magnesium! Stärke Knochen Herz &amp; Immunsystem. Warum so niedrige Dosen? 10% mit Code BENJARO #benjaro #Gesundheit #Wellness #Fitness https://t.co/HD75Wm7VYl","1930534933493145809","https://pbs.twimg.com/amplify_video_thumb/1930534894075031553/img/ZqzOKbWOqJODihNN.jpg","","de","","0","0","1","https://x.com/undefined/status/1930534933493145809","1886652035602276352",
"1930534913176109356","Thu Jun 05 07:59:25 +0000 2025","1","Grand epics - and it's Marquez. You know when a person dosen't really read but want others to think he does. This is it","1930534913176109356","","","en","","0","0","0","https://x.com/undefined/status/1930534913176109356","975984977945952257",
"1930529577438155091","Thu Jun 05 07:59:18 +0000 2025","0","@muncorner abis dengerin dosen yapping mas","1930534881806745930","","muncorner","in","","0","0","0","https://x.com/undefined/status/1930534881806745930","1857706983945875456",
"1930534858482397682","Thu Jun 05 07:59:12 +0000 2025","1","Seperti ADUAN atau LAPORAN dari DOSEN ini yg DIDUGA ke JOKOEI/GIBRAN(apalagi baru berupa ADUAN) belum diFOLLOW UP KPK...karena ibarat kata LU YG KERJA n CARI BUKTI LAIN DEH namanya baru DIDUGA lom MATENG! Seperti ADILI JOKOWI harus banyak/lengkap BUKTI VALIDnya. https://t.co/ipoNKglics","1930534858482397682","https://pbs.twimg.com/media/GsqjONEaEAA2tPe.jpg","","in","","0","0","0","https://x.com/undefined/status/1930534858482397682","1893243064640249858",
"1930177753170485348","Thu Jun 05 07:58:19 +0000 2025","0","@um_fess Aku prodi pendidikan kimia ya dan penentuan dosen penguji ga acak kok soalnya kaprodi sudah hafal ttng bidang masing2 dosen jadi nanti dipilihin penguji yang bidangnya sesuai dg topikmu","1930534635349385512","","covalyyn","in","","0","0","0","https://x.com/undefined/status/1930534635349385512","1434380113349468164",
"1930534188295602641","Thu Jun 05 07:56:32 +0000 2025","1","ya lu ga punya otak soalnya udah tau calon yg lu pilih ntu jelas jelas penculik dan nepo baby mau vismis nya sebagus apapun klo lu punya otak ya harusnya mikir itumah cuma pencitraan gausah bilang kandidat suci klo lo lebih milih penculik daripada dosen ‍️","1930534188295602641","","","in","","0","0","0","https://x.com/undefined/status/1930534188295602641","1371349660057571328",
"1930301819894309279","Thu Jun 05 07:56:31 +0000 2025","1","@frei_geist_ Mein Chef hat im Schnitt 12 Dosen am Tag getrunken. Eines Tages lag er platt auf dem Boden.","1930534182473662951","","frei_geist_","de","","0","1","0","https://x.com/undefined/status/1930534182473662951","1860476708664524800",
"1930531397787410616","Thu Jun 05 07:55:55 +0000 2025","0","@jenrnieruby nunggu dosen","1930534032678494688","","jenrnieruby","in","","0","0","0","https://x.com/undefined/status/1930534032678494688","1760470318819557376",
"1930177753170485348","Thu Jun 05 07:55:54 +0000 2025","0","@um_fess Kalo di fakultasku lebih diserahkan ke kaprodinya jadi kita setor judul nanti kaprodi yang kasi saran dosen penguji. Tapi ada juga beberapa dosen pembimbing yang nentuin sendiri dosen penguji yang cocok siapa kalo sudah seperti itu biasanya kaprodi sudah auto acc","1930534026236100797","","um_fess","in","","0","1","0","https://x.com/undefined/status/1930534026236100797","1434380113349468164",
"1930029546050331059","Thu Jun 05 07:55:40 +0000 2025","0","@Kemdiktisaintek Kak admin Apakah dosen dari luar kemdiktisaintek bisa mendaftar?","1930533967297757350","","Kemdiktisaintek","in","","0","0","0","https://x.com/undefined/status/1930533967297757350","1763947381622726656",
"1930533766776475668","Thu Jun 05 07:54:52 +0000 2025","0","abis membelai ego dosen","1930533766776475668","","","in","","0","1","0","https://x.com/undefined/status/1930533766776475668","1292092864936124416",
"1930525215022358562","Thu Jun 05 07:53:23 +0000 2025","0","@dilococooo Kolesterol tinggi Hipertensi Banyak fikiran( crush yg cuek guru/dosen/bos yg galak rekening yg makin sedikit isinya de el el)","1930533393802186973","","dilococooo","in","","0","0","0","https://x.com/undefined/status/1930533393802186973","1726988237095534592",
"1930532871514841279","Thu Jun 05 07:51:18 +0000 2025","0","Repnya banyak pada bilang gak perlu salim sama dosen Sedangkan diprodi aku ","1930532871514841279","","","in","","0","0","0","https://x.com/undefined/status/1930532871514841279","1450059641811980291",
"1930532347012866202","Thu Jun 05 07:49:13 +0000 2025","0","maaf klo bagi gw dosen grammar police menyenangkan","1930532347012866202","","","in","","0","0","0","https://x.com/undefined/status/1930532347012866202","1548994949286285313",
"1930532340134183303","Thu Jun 05 07:49:12 +0000 2025","0","Ya Allah semoga tahun ini keterima ga kuat jantung gw minta2 surat rekomendasi ke dosen yg udah lama ga ktemu","1930532340134183303","","","in","","0","0","0","https://x.com/undefined/status/1930532340134183303","889550111407079424",
"1930532204477829534","Thu Jun 05 07:48:39 +0000 2025","0","dari sem 1 ga pernah berubah dosen yg selalu merhatiin aku kayak anak sendiri ️ love prof jenn ️ https://t.co/cttaYpXqER","1930532204477829534","https://pbs.twimg.com/media/GsqgzySaYAAbqew.jpg","","in","","1","1","0","https://x.com/undefined/status/1930532204477829534","1826204848540557312",
"1930532078040555695","Thu Jun 05 07:48:09 +0000 2025","0","Dosen ga jelasssss ngeselin banget dh","1930532078040555695","","","in","","0","0","0","https://x.com/undefined/status/1930532078040555695","1604095709565026306",
"1930531947736125874","Thu Jun 05 07:47:38 +0000 2025","0"," Deadline SIDANG makin dekat SPSS belum fix? Jangan panik! Cek post ini sekarang juga Biar gak nyesel nangis di depan dosen! Langsung klik yaa! #zonauang #jokitugas #jokitugaskuliah","1930531947736125874","","","in","","0","0","0","https://x.com/undefined/status/1930531947736125874","4487296158",
"1930531213217005939","Thu Jun 05 07:44:43 +0000 2025","1","Prof indar ada ya dosen sebaik beliau","1930531213217005939","","","in","","0","2","0","https://x.com/undefined/status/1930531213217005939","1167024943575355393",
"1930530925336821927","Thu Jun 05 07:43:34 +0000 2025","0","et dosen cakep amat ya","1930530925336821927","","","tr","","0","0","0","https://x.com/undefined/status/1930530925336821927","1779805811461754880",
